2019-02-20,144
2019-02-21,165
2019-02-22,198
2019-02-23,155
2019-02-24,144
2019-02-25,134
2019-02-26,154
2019-02-27,152
2019-02-28,192
2019-02-29,178
2019-03-01,142
2019-03-02,133
2019-03-03,139
2019-03-04,150
2019-03-05,184
2019-03-06,161
2019-03-07,163
2019-03-08,155
2019-03-09,131
2019-03-10,134
2019-03-11,160
2019-03-12,188
2019-03-13,170
2019-03-14,183
2019-03-15,174
2019-03-16,151
2019-03-17,187
2019-03-18,160
2019-03-19,153
2019-03-20,175
2019-03-21,198
2019-03-22,119
2019-03-23,134
2019-03-24,136
2019-03-25,168
2019-03-26,137
2019-03-27,178
2019-03-28,199
2019-03-29,155
2019-03-30,134
2019-03-31,156
2019-04-01,163
2019-04-02,157
2019-04-03,157
2019-04-04,170
2019-04-05,166
2019-04-06,143
2019-04-07,147
2019-04-08,148
2019-04-09,187
2019-04-10,150
2019-04-11,177
2019-04-12,154
2019-04-13,117
2019-04-14,127
2019-04-15,124
2019-04-16,169
2019-04-17,185
2019-04-18,151
2019-04-19,128
2019-04-20,131
2019-04-21,179
2019-04-22,143
2019-04-23,142
2019-04-24,164
2019-04-25,161
2019-04-26,128
2019-04-27,115
2019-04-28,152
2019-04-29,136
2019-04-30,171
2019-05-01,160
2019-05-02,176
2019-05-03,127
2019-05-04,152
2019-05-05,154
2019-05-06,124
2019-05-07,151
2019-05-08,146
2019-05-09,184
2019-05-10,148
2019-05-11,125
2019-05-12,158
2019-05-13,137
2019-05-14,154
2019-05-15,164
2019-05-16,162
2019-05-17,173
2019-05-18,130
2019-05-19,137
2019-05-20,155
2019-05-21,172
2019-05-22,144
2019-05-23,185
2019-05-24,126
2019-05-25,111
2019-05-26,112
2019-05-27,148
2019-05-28,152
2019-05-29,167
2019-05-30,163
2019-05-31,142
2019-06-01,154
2019-06-02,135
2019-06-03,152
2019-06-04,183
2019-06-05,163
2019-06-06,153
2019-06-07,166
2019-06-08,123
2019-06-09,161
2019-06-10,154
2019-06-11,154
2019-06-12,149
2019-06-13,173
2019-06-14,159
2019-06-15,137
2019-06-16,132
2019-06-17,130
2019-06-18,140
2019-06-19,140
2019-06-20,149
2019-06-21,155
2019-06-22,142
2019-06-23,146
2019-06-24,116
2019-06-25,147
2019-06-26,179
2019-06-27,157
2019-06-28,167
2019-06-29,132
2019-06-30,156
2019-07-01,146
2019-07-02,185
2019-07-03,123
2019-07-04,157
2019-07-05,142
2019-07-06,134
2019-07-07,151
2019-07-08,151
2019-07-09,157
2019-07-10,155
2019-07-11,165
2019-07-12,159
2019-07-13,133
2019-07-14,157
2019-07-15,177
2019-07-16,128
2019-07-17,171
2019-07-18,174
2019-07-19,172
2019-07-20,142
2019-07-21,149
2019-07-22,175
2019-07-23,158
2019-07-24,168
2019-07-25,199
2019-07-26,158
2019-07-27,157
2019-07-28,163
2019-07-29,145
2019-07-30,157
2019-07-31,129
2019-08-01,177
2019-08-02,152
2019-08-03,130
2019-08-04,134
2019-08-05,150
2019-08-06,164
2019-08-07,150
2019-08-08,167
2019-08-09,147
2019-08-10,152
2019-08-11,150
2019-08-12,151
2019-08-13,156
2019-08-14,161
2019-08-15,175
2019-08-16,146
2019-08-17,131
2019-08-18,157
2019-08-19,182
2019-08-20,149
2019-08-21,172
2019-08-22,178
2019-08-23,172
2019-08-24,152
2019-08-25,177
2019-08-26,182
2019-08-27,164
2019-08-28,192
2019-08-29,172
2019-08-30,180
2019-08-31,168
2019-09-01,131
2019-09-02,182
2019-09-03,179
2019-09-04,170
2019-09-05,197
2019-09-06,178
2019-09-07,136
2019-09-08,170
2019-09-09,159
2019-09-10,172
2019-09-11,178
2019-09-12,189
2019-09-13,166
2019-09-14,143
2019-09-15,159
2019-09-16,177
2019-09-17,146
2019-09-18,150
2019-09-19,194
2019-09-20,177
2019-09-21,166
2019-09-22,133
2019-09-23,183
2019-09-24,144
2019-09-25,167
2019-09-26,171
2019-09-27,143
2019-09-28,148
2019-09-29,135
2019-09-30,151
